"","region","date","temp","rain"
"3238","SYU",2016-11-12,19.767,0
"3239","SYU",2016-11-13,20.553,0
"3240","SYU",2016-11-14,20.864,0
"3241","SYU",2016-11-15,20.818,0
"3242","SYU",2016-11-16,20.577,0
"3243","SYU",2016-11-17,20.157,0
"3244","SYU",2016-11-18,20.408,0
"3245","SYU",2016-11-19,21.042,4
"3246","SYU",2016-11-20,20.357,4
"3247","SYU",2016-11-21,19.093,3
"3248","SYU",2016-11-22,18.662,26
"3249","SYU",2016-11-23,15.712,16
"3250","SYU",2016-11-24,16.238,1
"3251","SYU",2016-11-25,19.168,0
"3252","SYU",2016-11-26,17.577,12
"3253","SYU",2016-11-27,14.662,10
"3254","SYU",2016-11-28,15.14,0
"3255","SYU",2016-11-29,18.212,0
"3256","SYU",2016-11-30,17.539,2
"3257","SYU",2016-12-01,16.115,0
"3258","SYU",2016-12-02,17.252,0
"3259","SYU",2016-12-03,18.563,0
"3260","SYU",2016-12-04,18.841,0
"3261","SYU",2016-12-05,18.563,0
"3262","SYU",2016-12-06,16.017,0
"3263","SYU",2016-12-07,17.468,0
"3264","SYU",2016-12-08,17.374,0
"3265","SYU",2016-12-09,17.183,0
"3266","SYU",2016-12-10,17.766,0
"3267","SYU",2016-12-11,17.09,2
"3268","SYU",2016-12-12,16.464,0
"3269","SYU",2016-12-13,17.176,0
"3270","SYU",2016-12-14,14.284,0
"3271","SYU",2016-12-15,11.099,2
"3272","SYU",2016-12-16,10.2190000000001,1
"3273","SYU",2016-12-17,14.239,0
"3274","SYU",2016-12-18,15.426,0
"3275","SYU",2016-12-19,17.19,0
"3276","SYU",2016-12-20,20.118,0
"3277","SYU",2016-12-21,19.186,2
"3278","SYU",2016-12-22,17.11,3
"3279","SYU",2016-12-23,15.953,1
"3280","SYU",2016-12-24,17.952,0
"3281","SYU",2016-12-25,17.851,0
"3282","SYU",2016-12-26,17.488,0
"3283","SYU",2016-12-27,11.834,0
"3284","SYU",2016-12-28,11.893,4
"3285","SYU",2016-12-29,12.367,0
"3286","SYU",2016-12-30,15.378,0
"3287","SYU",2016-12-31,16.76,0
"3288","SYU",2017-01-01,17.481,0
"3289","SYU",2017-01-02,17.177,0
"3290","SYU",2017-01-03,17.202,0
"3291","SYU",2017-01-04,18.034,0
"3292","SYU",2017-01-05,17.837,1
"3293","SYU",2017-01-06,17.725,1
"3294","SYU",2017-01-07,17.506,0
"3295","SYU",2017-01-08,17.091,0
"3296","SYU",2017-01-09,15.372,0
"3297","SYU",2017-01-10,15.4570000000001,0
"3298","SYU",2017-01-11,16.473,0
"3299","SYU",2017-01-12,15.545,1
"3300","SYU",2017-01-13,13.071,4
"3301","SYU",2017-01-14,12.78,2
"3302","SYU",2017-01-15,12.124,2
"3303","SYU",2017-01-16,12.933,0
"3304","SYU",2017-01-17,15.389,1
"3305","SYU",2017-01-18,15.09,1
"3306","SYU",2017-01-19,15.354,0
"3307","SYU",2017-01-20,10.926,0
"3308","SYU",2017-01-21,11.357,0
"3309","SYU",2017-01-22,12.058,0
"3310","SYU",2017-01-23,12.235,1
"3311","SYU",2017-01-24,12.472,2
"3312","SYU",2017-01-25,12.146,1
"3313","SYU",2017-01-26,12.067,0
"3314","SYU",2017-01-27,14.027,0
"3315","SYU",2017-01-28,16,0
"3316","SYU",2017-01-29,17.777,0
"3317","SYU",2017-01-30,14.672,0
"3318","SYU",2017-01-31,15.634,0
"3319","SYU",2017-02-01,14.528,0
"3320","SYU",2017-02-02,13.828,0
"3321","SYU",2017-02-03,15.8440000000001,0
"3322","SYU",2017-02-04,14.946,0
"3323","SYU",2017-02-05,15.576,0
"3324","SYU",2017-02-06,15.599,0
"3325","SYU",2017-02-07,15.647,0
"3326","SYU",2017-02-08,12.941,1
"3327","SYU",2017-02-09,8.18300000000005,0
"3328","SYU",2017-02-10,7.911,0
"3329","SYU",2017-02-11,7.68900000000002,0
"3330","SYU",2017-02-12,10.01,1
"3331","SYU",2017-02-13,12.012,0
"3332","SYU",2017-02-14,13.033,0
"3333","SYU",2017-02-15,13.135,0
"3334","SYU",2017-02-16,14.578,0
"3335","SYU",2017-02-17,15.967,0
"3336","SYU",2017-02-18,15.789,0
"3337","SYU",2017-02-19,16.548,0
"3338","SYU",2017-02-20,17.891,0
"3339","SYU",2017-02-21,18.258,0
"3340","SYU",2017-02-22,17.551,11
"3341","SYU",2017-02-23,14.324,1
"3342","SYU",2017-02-24,10.932,10
"3343","SYU",2017-02-25,11.348,10
"3344","SYU",2017-02-26,10.839,2
"3345","SYU",2017-02-27,12.35,2
"3346","SYU",2017-02-28,13.368,2
"3347","SYU",2017-03-01,13.632,2
"3348","SYU",2017-03-02,11.734,0
"3349","SYU",2017-03-03,14.553,0
"3350","SYU",2017-03-04,16.201,0
"3351","SYU",2017-03-05,17.646,13
"3352","SYU",2017-03-06,13.897,2
"3353","SYU",2017-03-07,11.893,6
"3354","SYU",2017-03-08,11.654,9
"3355","SYU",2017-03-09,14.648,6
"3356","SYU",2017-03-10,15.747,11
"3357","SYU",2017-03-11,16.933,0
"3358","SYU",2017-03-12,18.542,0
"3359","SYU",2017-03-13,17.487,5
"3360","SYU",2017-03-14,13.686,1
"3361","SYU",2017-03-15,14.996,3
"3362","SYU",2017-03-16,14.149,2
"3363","SYU",2017-03-17,16.762,0
"3364","SYU",2017-03-18,17.569,2
"3365","SYU",2017-03-19,18.361,2
"3366","SYU",2017-03-20,19.292,1
"3367","SYU",2017-03-21,18.244,1
"3368","SYU",2017-03-22,17.441,3
"3369","SYU",2017-03-23,17.352,3
"3370","SYU",2017-03-24,18.613,1
"3371","SYU",2017-03-25,13.739,13
"3372","SYU",2017-03-26,11.242,6
"3373","SYU",2017-03-27,16.375,0
"3374","SYU",2017-03-28,17.185,0
"3375","SYU",2017-03-29,18.289,0
"3376","SYU",2017-03-30,19.33,0
"3377","SYU",2017-03-31,14.837,22
"3378","SYU",2017-04-01,12.478,0
"3379","SYU",2017-04-02,14.394,0
"3380","SYU",2017-04-03,16.182,0
"3381","SYU",2017-04-04,17.443,0
"3382","SYU",2017-04-05,19.718,0
"3383","SYU",2017-04-06,20.13,3
"3384","SYU",2017-04-07,19.368,2
"3385","SYU",2017-04-08,21.537,0
"3386","SYU",2017-04-09,23.367,1
"3387","SYU",2017-04-10,24.348,6
"3388","SYU",2017-04-11,18.801,22
"3389","SYU",2017-04-12,16.966,8
"3390","SYU",2017-04-13,17.428,6
"3391","SYU",2017-04-14,19.799,0
"3392","SYU",2017-04-15,21.337,1
"3393","SYU",2017-04-16,21.558,1
"3394","SYU",2017-04-17,23.679,0
"3395","SYU",2017-04-18,22.778,2
"3396","SYU",2017-04-19,21.975,1
"3397","SYU",2017-04-20,22.795,1
"3398","SYU",2017-04-21,20.358,54
"3399","SYU",2017-04-22,15.835,30
"3400","SYU",2017-04-23,17.588,5
"3401","SYU",2017-04-24,18.402,2
"3402","SYU",2017-04-25,19.938,3
"3403","SYU",2017-04-26,19.627,10
"3404","SYU",2017-04-27,14.622,22
"3405","SYU",2017-04-28,15.76,2
"3406","SYU",2017-04-29,17.279,0
"3407","SYU",2017-04-30,18.536,0
"3408","SYU",2017-05-01,20.633,2
"3409","SYU",2017-05-02,20.181,8
"3410","SYU",2017-05-03,20.784,1
"3411","SYU",2017-05-04,22.238,1
"3412","SYU",2017-05-05,21.676,8
"3413","SYU",2017-05-06,20.867,2
"3414","SYU",2017-05-07,21.9570000000001,1
"3415","SYU",2017-05-08,22.138,1
"3416","SYU",2017-05-09,21.848,4
"3417","SYU",2017-05-10,22.751,0
"3418","SYU",2017-05-11,22.813,3
"3419","SYU",2017-05-12,23.027,1
"3420","SYU",2017-05-13,21.2,7
"3421","SYU",2017-05-14,21.904,2
"3422","SYU",2017-05-15,20.347,25
"3423","SYU",2017-05-16,18.465,24
"3424","SYU",2017-05-17,20.484,3
"3425","SYU",2017-05-18,21.826,5
"3426","SYU",2017-05-19,19.935,10
"3427","SYU",2017-05-20,21.096,2
"3428","SYU",2017-05-21,22.581,1
"3429","SYU",2017-05-22,22.981,1
"3430","SYU",2017-05-23,23.382,2
"3431","SYU",2017-05-24,22.039,5
"3432","SYU",2017-05-25,20.055,6
"3433","SYU",2017-05-26,21.413,4
"3434","SYU",2017-05-27,20.889,9
"3435","SYU",2017-05-28,22.347,3
"3436","SYU",2017-05-29,23.3200000000001,2
"3437","SYU",2017-05-30,22.017,21
"3438","SYU",2017-05-31,23.986,3
"3439","SYU",2017-06-01,23.976,18
"3440","SYU",2017-06-02,22.227,26
"3441","SYU",2017-06-03,22.269,16
"3442","SYU",2017-06-04,20.79,13
"3443","SYU",2017-06-05,23.14,1
"3444","SYU",2017-06-06,24.528,1
"3445","SYU",2017-06-07,24.653,2
"3446","SYU",2017-06-08,24.085,2
"3447","SYU",2017-06-09,24.458,1
"3448","SYU",2017-06-10,24.739,2
"3449","SYU",2017-06-11,25.048,2
"3450","SYU",2017-06-12,24.004,3
"3451","SYU",2017-06-13,24.864,12
"3452","SYU",2017-06-14,20.204,63
"3453","SYU",2017-06-15,19.71,40
"3454","SYU",2017-06-16,21.166,43
"3455","SYU",2017-06-17,20.536,43
"3456","SYU",2017-06-18,20.612,20
"3457","SYU",2017-06-19,22.858,7
"3458","SYU",2017-06-20,23.951,4
"3459","SYU",2017-06-21,24.347,0
"3460","SYU",2017-06-22,24.712,0
"3461","SYU",2017-06-23,24.856,1
"3462","SYU",2017-06-24,25.656,0
"3463","SYU",2017-06-25,25.741,0
"3464","SYU",2017-06-26,24.937,0
"3465","SYU",2017-06-27,24.322,0
"3466","SYU",2017-06-28,24.649,2
"3467","SYU",2017-06-29,23.598,4
"3468","SYU",2017-06-30,23.451,9
"3469","SYU",2017-07-01,23.596,17
"3470","SYU",2017-07-02,23.904,12
"3471","SYU",2017-07-03,24.253,7
"3472","SYU",2017-07-04,23.365,13
"3473","SYU",2017-07-05,24.022,6
"3474","SYU",2017-07-06,23.991,25
"3475","SYU",2017-07-07,22.681,5
"3476","SYU",2017-07-08,22.865,10
"3477","SYU",2017-07-09,24.074,3
"3478","SYU",2017-07-10,24.501,1
"3479","SYU",2017-07-11,24.35,8
"3480","SYU",2017-07-12,24.053,7
"3481","SYU",2017-07-13,24.503,2
"3482","SYU",2017-07-14,24.072,5
"3483","SYU",2017-07-15,24.405,1
"3484","SYU",2017-07-16,24.23,8
"3485","SYU",2017-07-17,23.999,2
"3486","SYU",2017-07-18,24.737,1
"3487","SYU",2017-07-19,24.449,10
"3488","SYU",2017-07-20,24.834,0
"3489","SYU",2017-07-21,25.203,1
"3490","SYU",2017-07-22,25.141,3
"3491","SYU",2017-07-23,25.039,15
"3492","SYU",2017-07-24,24.48,1
"3493","SYU",2017-07-25,24.042,4
"3494","SYU",2017-07-26,23.586,13
"3495","SYU",2017-07-27,24.29,11
"3496","SYU",2017-07-28,26.151,7
"3497","SYU",2017-07-29,23.767,102
"3498","SYU",2017-07-30,24.333,63
"3499","SYU",2017-07-31,23.184,7
"3500","SYU",2017-08-01,23.54,3
"3501","SYU",2017-08-02,23.691,7
"3502","SYU",2017-08-03,24.49,4
"3503","SYU",2017-08-04,24.906,2
"3504","SYU",2017-08-05,25.809,1
"3505","SYU",2017-08-06,25.799,0
"3506","SYU",2017-08-07,26.233,0
"3507","SYU",2017-08-08,25.976,1
"3508","SYU",2017-08-09,26.313,0
"3509","SYU",2017-08-10,25.347,1
"3510","SYU",2017-08-11,25.443,1
"3511","SYU",2017-08-12,25.265,1
"3512","SYU",2017-08-13,25.65,0
"3513","SYU",2017-08-14,25.655,0
"3514","SYU",2017-08-15,25.526,0
"3515","SYU",2017-08-16,24.656,1
"3516","SYU",2017-08-17,24.526,2
"3517","SYU",2017-08-18,25.128,1
"3518","SYU",2017-08-19,24.674,2
"3519","SYU",2017-08-20,24.54,1
"3520","SYU",2017-08-21,26.517,9
"3521","SYU",2017-08-22,24.99,16
"3522","SYU",2017-08-23,23.6950000000001,23
"3523","SYU",2017-08-24,23.459,24
"3524","SYU",2017-08-25,24.144,8
"3525","SYU",2017-08-26,24.679,11
"3526","SYU",2017-08-27,23.343,16
"3527","SYU",2017-08-28,24.553,2
"3528","SYU",2017-08-29,25.346,0
"3529","SYU",2017-08-30,25.269,0
"3530","SYU",2017-08-31,24.809,1
"3531","SYU",2017-09-01,23.752,90
"3532","SYU",2017-09-02,22.831,34
"3533","SYU",2017-09-03,22.675,6
"3534","SYU",2017-09-04,23.494,6
"3535","SYU",2017-09-05,24.515,6
"3536","SYU",2017-09-06,25.514,1
"3537","SYU",2017-09-07,24.398,3
"3538","SYU",2017-09-08,23.77,3
"3539","SYU",2017-09-09,23.984,5
"3540","SYU",2017-09-10,23.863,4
"3541","SYU",2017-09-11,24.597,1
"3542","SYU",2017-09-12,25.004,1
"3543","SYU",2017-09-13,22.779,3
"3544","SYU",2017-09-14,22.963,3
"3545","SYU",2017-09-15,23.234,1
"3546","SYU",2017-09-16,23.035,0
"3547","SYU",2017-09-17,22.591,0
"3548","SYU",2017-09-18,23.009,0
"3549","SYU",2017-09-19,23.342,0
"3550","SYU",2017-09-20,24.483,4
"3551","SYU",2017-09-21,24.292,6
"3552","SYU",2017-09-22,24.393,5
"3553","SYU",2017-09-23,24.762,3
"3554","SYU",2017-09-24,24.497,5
"3555","SYU",2017-09-25,24.185,3
"3556","SYU",2017-09-26,24.601,6
"3557","SYU",2017-09-27,24.817,1
"3558","SYU",2017-09-28,23.595,2
"3559","SYU",2017-09-29,23.692,10
"3560","SYU",2017-09-30,24.126,4
"3561","SYU",2017-10-01,24.328,2
"3562","SYU",2017-10-02,24.19,1
"3563","SYU",2017-10-03,24.375,1
"3564","SYU",2017-10-04,22.398,14
"3565","SYU",2017-10-05,23.603,0
"3566","SYU",2017-10-06,24.188,0
"3567","SYU",2017-10-07,23.999,0
"3568","SYU",2017-10-08,24.706,0
"3569","SYU",2017-10-09,24.541,19
"3570","SYU",2017-10-10,24.413,1
"3571","SYU",2017-10-11,24.1950000000001,3
"3572","SYU",2017-10-12,22.5940000000001,12
"3573","SYU",2017-10-13,21.48,25
"3574","SYU",2017-10-14,22.652,31
"3575","SYU",2017-10-15,21.906,10
"3576","SYU",2017-10-16,23.138,4
"3577","SYU",2017-10-17,22.747,0
"3578","SYU",2017-10-18,22.007,0
"3579","SYU",2017-10-19,21.268,0
"3580","SYU",2017-10-20,19.14,1
"3581","SYU",2017-10-21,17.237,0
"3582","SYU",2017-10-22,16.936,0
"3583","SYU",2017-10-23,17.631,0
"3584","SYU",2017-10-24,18.191,1
"3585","SYU",2017-10-25,17.681,0
"3586","SYU",2017-10-26,18.44,0
"3587","SYU",2017-10-27,17.982,0
"3588","SYU",2017-10-28,17.531,0
"3589","SYU",2017-10-29,17.072,0
"3590","SYU",2017-10-30,15.167,0
"3591","SYU",2017-10-31,17.039,0
"3592","SYU",2017-11-01,18.607,0
"3593","SYU",2017-11-02,20.321,5
"3594","SYU",2017-11-03,18.312,4
"3595","SYU",2017-11-04,15.698,1
"3596","SYU",2017-11-05,18.631,0
"3597","SYU",2017-11-06,20.979,12
"3598","SYU",2017-11-07,20.736,5
"3599","SYU",2017-11-08,20.201,0
"3600","SYU",2017-11-09,20.984,0
"3601","SYU",2017-11-10,20.956,1
"3602","SYU",2017-11-11,18.73,4
"3603","SYU",2017-11-12,18.924,3
"3604","SYU",2017-11-13,19.288,6
"3605","SYU",2017-11-14,19.608,3
"3606","SYU",2017-11-15,20.044,3
"3607","SYU",2017-11-16,20.198,1
"3608","SYU",2017-11-17,21.026,0
"3609","SYU",2017-11-18,16.656,10
"3610","SYU",2017-11-19,15.846,11
"3611","SYU",2017-11-20,16.547,2
"3612","SYU",2017-11-21,18.095,3
"3613","SYU",2017-11-22,15.776,1
"3614","SYU",2017-11-23,14.547,1
"3615","SYU",2017-11-24,15.05,1
"3616","SYU",2017-11-25,16.257,1
"3617","SYU",2017-11-26,17.627,1
"3618","SYU",2017-11-27,19.109,1
"3619","SYU",2017-11-28,20.102,0
"3620","SYU",2017-11-29,19.671,0
"3621","SYU",2017-11-30,17.895,0
"3622","SYU",2017-12-01,16.781,0
"3623","SYU",2017-12-02,17.404,1
"3624","SYU",2017-12-03,17.367,0
"3625","SYU",2017-12-04,14.733,0
"3626","SYU",2017-12-05,12.146,1
"3627","SYU",2017-12-06,13.065,3
"3628","SYU",2017-12-07,12.913,4
"3629","SYU",2017-12-08,9.73500000000001,2
"3630","SYU",2017-12-09,10.663,2
"3631","SYU",2017-12-10,14.197,1
"3632","SYU",2017-12-11,14.216,0
"3633","SYU",2017-12-12,13.89,2
"3634","SYU",2017-12-13,14.66,0
"3635","SYU",2017-12-14,15.899,0
"3636","SYU",2017-12-15,16.256,1
"3637","SYU",2017-12-16,11.351,1
"3638","SYU",2017-12-17,10.143,1
"3639","SYU",2017-12-18,11.752,1
"3640","SYU",2017-12-19,11.541,1
"3641","SYU",2017-12-20,12.069,0
"3642","SYU",2017-12-21,13.67,0
"3643","SYU",2017-12-22,15.744,0
"3644","SYU",2017-12-23,15.609,0
"3645","SYU",2017-12-24,15.353,0
"3646","SYU",2017-12-25,15.0940000000001,0
"3647","SYU",2017-12-26,15.3440000000001,0
"3648","SYU",2017-12-27,15.604,0
"3649","SYU",2017-12-28,15.428,2
"3650","SYU",2017-12-29,15.247,1
"3651","SYU",2017-12-30,15.017,0
"3652","SYU",2017-12-31,12.621,0
"3653","SYU",2018-01-01,13.632,0
"3654","SYU",2018-01-02,15.629,0
"3655","SYU",2018-01-03,16.033,0
"3656","SYU",2018-01-04,15.204,6
"3657","SYU",2018-01-05,14.926,1
"3658","SYU",2018-01-06,15.151,31
"3659","SYU",2018-01-07,15.684,20
"3660","SYU",2018-01-08,13.821,56
"3661","SYU",2018-01-09,8.22200000000004,18
"3662","SYU",2018-01-10,8.00400000000002,0
"3663","SYU",2018-01-11,6.483,0
"3664","SYU",2018-01-12,5.78100000000001,0
"3665","SYU",2018-01-13,7.75,0
"3666","SYU",2018-01-14,11.542,0
"3667","SYU",2018-01-15,13.8440000000001,0
"3668","SYU",2018-01-16,16.664,0
"3669","SYU",2018-01-17,17.764,0
"3670","SYU",2018-01-18,17.864,1
"3671","SYU",2018-01-19,16.759,2
"3672","SYU",2018-01-20,16.389,0
"3673","SYU",2018-01-21,16.487,1
"3674","SYU",2018-01-22,15.349,1
"3675","SYU",2018-01-23,14.864,0
"3676","SYU",2018-01-24,14.066,0
"3677","SYU",2018-01-25,14.879,0
"3678","SYU",2018-01-26,13.028,0
"3679","SYU",2018-01-27,14.86,1
"3680","SYU",2018-01-28,12.656,7
"3681","SYU",2018-01-29,8.90200000000004,11
"3682","SYU",2018-01-30,10.617,5
"3683","SYU",2018-01-31,10.616,11
"3684","SYU",2018-02-01,9.78900000000004,1
"3685","SYU",2018-02-02,8.06800000000004,6
"3686","SYU",2018-02-03,4.92600000000004,14
"3687","SYU",2018-02-04,3.76800000000003,11
"3688","SYU",2018-02-05,3.03200000000004,5
"3689","SYU",2018-02-06,5.88600000000002,2
"3690","SYU",2018-02-07,7.572,19
"3691","SYU",2018-02-08,9.17900000000003,3
"3692","SYU",2018-02-09,11.685,1
"3693","SYU",2018-02-10,11.454,1
"3694","SYU",2018-02-11,9.69500000000005,0
"3695","SYU",2018-02-12,9.68900000000002,0
"3696","SYU",2018-02-13,11.797,1
"3697","SYU",2018-02-14,14.587,0
"3698","SYU",2018-02-15,17.817,0
"3699","SYU",2018-02-16,16.89,0
"3700","SYU",2018-02-17,15.959,0
"3701","SYU",2018-02-18,17.144,0
"3702","SYU",2018-02-19,17.5820000000001,0
"3703","SYU",2018-02-20,16.532,0
"3704","SYU",2018-02-21,15.013,3
"3705","SYU",2018-02-22,12.443,14
"3706","SYU",2018-02-23,15.421,0
"3707","SYU",2018-02-24,15.125,0
"3708","SYU",2018-02-25,14.161,4
"3709","SYU",2018-02-26,15.186,0
"3710","SYU",2018-02-27,15.181,0
"3711","SYU",2018-02-28,14.88,7
"3712","SYU",2018-03-01,18.7,0
"3713","SYU",2018-03-02,18.262,0
"3714","SYU",2018-03-03,19.5,0
"3715","SYU",2018-03-04,20.902,1
"3716","SYU",2018-03-05,19.152,1
"3717","SYU",2018-03-06,16.706,0
"3718","SYU",2018-03-07,15.624,8
"3719","SYU",2018-03-08,8.56800000000004,13
"3720","SYU",2018-03-09,9.71500000000003,0
"3721","SYU",2018-03-10,11.911,0
"3722","SYU",2018-03-11,13.713,0
"3723","SYU",2018-03-12,14.999,0
"3724","SYU",2018-03-13,16,0
"3725","SYU",2018-03-14,18.167,0
"3726","SYU",2018-03-15,17.079,13
"3727","SYU",2018-03-16,16.643,1
"3728","SYU",2018-03-17,16.991,0
"3729","SYU",2018-03-18,17.722,0
"3730","SYU",2018-03-19,19.606,2
"3731","SYU",2018-03-20,15.199,7
"3732","SYU",2018-03-21,11.801,0
"3733","SYU",2018-03-22,12.208,0
"3734","SYU",2018-03-23,14.577,0
"3735","SYU",2018-03-24,16.2,0
"3736","SYU",2018-03-25,16.634,0
"3737","SYU",2018-03-26,16.384,2
"3738","SYU",2018-03-27,16.518,2
"3739","SYU",2018-03-28,17.831,1
"3740","SYU",2018-03-29,17.942,0
"3741","SYU",2018-03-30,18.047,1
"3742","SYU",2018-03-31,19.741,0
"3743","SYU",2018-04-01,19.002,7
"3744","SYU",2018-04-02,19.826,2
"3745","SYU",2018-04-03,19.251,2
"3746","SYU",2018-04-04,19.767,0
"3747","SYU",2018-04-05,20.149,1
"3748","SYU",2018-04-06,14.544,7
"3749","SYU",2018-04-07,10.861,3
"3750","SYU",2018-04-08,15.56,0
"3751","SYU",2018-04-09,17.388,0
"3752","SYU",2018-04-10,19.713,0
"3753","SYU",2018-04-11,21.971,1
"3754","SYU",2018-04-12,21.069,2
"3755","SYU",2018-04-13,22.789,0
"3756","SYU",2018-04-14,21.884,2
"3757","SYU",2018-04-15,18.054,11
"3758","SYU",2018-04-16,17.351,17
"3759","SYU",2018-04-17,16.056,1
"3760","SYU",2018-04-18,19.25,0
"3761","SYU",2018-04-19,20.441,0
"3762","SYU",2018-04-20,21.172,2
"3763","SYU",2018-04-21,21.519,1
"3764","SYU",2018-04-22,22.756,2
"3765","SYU",2018-04-23,23.132,1
"3766","SYU",2018-04-24,20.172,6
"3767","SYU",2018-04-25,20.18,2
"3768","SYU",2018-04-26,21.278,0
"3769","SYU",2018-04-27,21.518,2
"3770","SYU",2018-04-28,21.567,2
"3771","SYU",2018-04-29,21.627,1
"3772","SYU",2018-04-30,22.144,0
"3773","SYU",2018-05-01,23.484,1
"3774","SYU",2018-05-02,23.99,0
"3775","SYU",2018-05-03,21.122,1
"3776","SYU",2018-05-04,22.661,1
"3777","SYU",2018-05-05,22.736,1
"3778","SYU",2018-05-06,25.176,0
"3779","SYU",2018-05-07,24.002,3
"3780","SYU",2018-05-08,21.085,9
"3781","SYU",2018-05-09,19.67,6
"3782","SYU",2018-05-10,21.839,0
"3783","SYU",2018-05-11,21.903,2
"3784","SYU",2018-05-12,22.629,1
"3785","SYU",2018-05-13,23.664,1
"3786","SYU",2018-05-14,24.077,0
"3787","SYU",2018-05-15,24.4570000000001,0
"3788","SYU",2018-05-16,24.988,1
"3789","SYU",2018-05-17,25.161,0
"3790","SYU",2018-05-18,24.666,0
"3791","SYU",2018-05-19,24.364,0
"3792","SYU",2018-05-20,24.233,3
"3793","SYU",2018-05-21,23.821,1
"3794","SYU",2018-05-22,24.491,1
"3795","SYU",2018-05-23,23.556,1
"3796","SYU",2018-05-24,23.885,1
"3797","SYU",2018-05-25,24.972,0
"3798","SYU",2018-05-26,25.633,0
"3799","SYU",2018-05-27,25.994,0
"3800","SYU",2018-05-28,25.611,1
"3801","SYU",2018-05-29,25.012,2
"3802","SYU",2018-05-30,25.126,1
"3803","SYU",2018-05-31,25.11,4
"3804","SYU",2018-06-01,22.179,4
"3805","SYU",2018-06-02,23.098,7
"3806","SYU",2018-06-03,24.0700000000001,1
"3807","SYU",2018-06-04,24.477,1
"3808","SYU",2018-06-05,24.408,5
"3809","SYU",2018-06-06,24.245,2
"3810","SYU",2018-06-07,25.206,3
"3811","SYU",2018-06-08,25.218,4
"3812","SYU",2018-06-09,24.529,2
"3813","SYU",2018-06-10,23.803,8
"3814","SYU",2018-06-11,22.66,6
"3815","SYU",2018-06-12,24.774,1
"3816","SYU",2018-06-13,25.236,1
"3817","SYU",2018-06-14,23.049,32
"3818","SYU",2018-06-15,22.427,2
"3819","SYU",2018-06-16,23.772,1
"3820","SYU",2018-06-17,23.2070000000001,39
"3821","SYU",2018-06-18,23.06,15
"3822","SYU",2018-06-19,22.331,30
"3823","SYU",2018-06-20,23.174,8
"3824","SYU",2018-06-21,23.526,6
"3825","SYU",2018-06-22,23.61,3
"3826","SYU",2018-06-23,24.035,1
"3827","SYU",2018-06-24,24.319,1
"3828","SYU",2018-06-25,24.272,11
"3829","SYU",2018-06-26,24.334,1
"3830","SYU",2018-06-27,24.25,1
"3831","SYU",2018-06-28,24.696,2
"3832","SYU",2018-06-29,24.166,6
"3833","SYU",2018-06-30,23.608,9
"3834","SYU",2018-07-01,24.088,4
"3835","SYU",2018-07-02,23.504,5
"3836","SYU",2018-07-03,24.201,4
"3837","SYU",2018-07-04,23.847,3
"3838","SYU",2018-07-05,23.849,2
"3839","SYU",2018-07-06,24.191,4
"3840","SYU",2018-07-07,23.13,2
"3841","SYU",2018-07-08,23.882,5
"3842","SYU",2018-07-09,24.636,9
"3843","SYU",2018-07-10,23.694,84
"3844","SYU",2018-07-11,23.781,1
"3845","SYU",2018-07-12,23.756,22
"3846","SYU",2018-07-13,24.33,6
"3847","SYU",2018-07-14,24.065,1
"3848","SYU",2018-07-15,24.051,0
"3849","SYU",2018-07-16,25.569,5
"3850","SYU",2018-07-17,25.965,1
"3851","SYU",2018-07-18,25.855,0
"3852","SYU",2018-07-19,24.629,8
"3853","SYU",2018-07-20,24.316,2
"3854","SYU",2018-07-21,23.543,5
"3855","SYU",2018-07-22,23.423,16
"3856","SYU",2018-07-23,23.818,1
"3857","SYU",2018-07-24,23.533,9
"3858","SYU",2018-07-25,23.936,14
"3859","SYU",2018-07-26,24.639,3
"3860","SYU",2018-07-27,23.626,4
"3861","SYU",2018-07-28,24.251,2
"3862","SYU",2018-07-29,24.762,1
"3863","SYU",2018-07-30,24.862,3
"3864","SYU",2018-07-31,24.555,1
"3865","SYU",2018-08-01,25.104,1
"3866","SYU",2018-08-02,24.484,3
"3867","SYU",2018-08-03,23.507,1
"3868","SYU",2018-08-04,23.987,12
"3869","SYU",2018-08-05,23.899,12
"3870","SYU",2018-08-06,24.042,5
"3871","SYU",2018-08-07,24.592,2
"3872","SYU",2018-08-08,24.204,3
"3873","SYU",2018-08-09,23.792,5
"3874","SYU",2018-08-10,23.926,2
"3875","SYU",2018-08-11,23.991,2
"3876","SYU",2018-08-12,24.031,2
"3877","SYU",2018-08-13,23.634,13
"3878","SYU",2018-08-14,22.815,28
"3879","SYU",2018-08-15,22.989,25
"3880","SYU",2018-08-16,24.256,7
"3881","SYU",2018-08-17,24.626,9
"3882","SYU",2018-08-18,23.369,12
"3883","SYU",2018-08-19,22.979,7
"3884","SYU",2018-08-20,23.422,16
"3885","SYU",2018-08-21,23.663,16
"3886","SYU",2018-08-22,23.779,21
"3887","SYU",2018-08-23,23.103,89
"3888","SYU",2018-08-24,21.298,68
"3889","SYU",2018-08-25,23.196,41
"3890","SYU",2018-08-26,22.73,57
"3891","SYU",2018-08-27,22.408,54
"3892","SYU",2018-08-28,21.773,22
"3893","SYU",2018-08-29,21.3320000000001,25
"3894","SYU",2018-08-30,21.335,5
"3895","SYU",2018-08-31,22.202,0
"3896","SYU",2018-09-01,22.349,1
